customer_id,age,gender,city,email,age_group
C003164,48,Other,Faro,user3164@example.com,Middle-aged (46-60)
C003165,44,Male,Faro,user3165@example.com,Adult (25-45)
C003166,28,Male,Faro,user3166@example.com,Adult (25-45)
C003167,53,Female,Porto,user3167@example.com,Middle-aged (46-60)
C003168,34,Other,Coimbra,user3168@example.com,Adult (25-45)
C003169,22,Other,Braga,user3169@example.com,Youth (16-24)
C003170,59,Female,Coimbra,user3170@example.com,Middle-aged (46-60)
C003171,60,Other,Braga,user3171@example.com,Middle-aged (46-60)
C003172,17,Male,Coimbra,user3172@example.com,Youth (16-24)
C003173,36,Other,Braga,user3173@example.com,Adult (25-45)
C003174,48,Female,Coimbra,user3174@example.com,Middle-aged (46-60)
C003175,30,Other,Coimbra,user3175@example.com,Adult (25-45)
C003176,48,Female,Coimbra,user3176@example.com,Middle-aged (46-60)
C003177,67,Other,Faro,user3177@example.com,Senior
C003178,26,Other,Faro,user3178@example.com,Adult (25-45)
C003179,17,Female,Braga,user3179@example.com,Youth (16-24)
C003180,63,Other,Lisbon,user3180@example.com,Senior
C003181,39,Male,Coimbra,user3181@example.com,Adult (25-45)
C003182,38,Female,Coimbra,user3182@example.com,Adult (25-45)
C003183,62,Male,Coimbra,user3183@example.com,Senior
C003184,54,Female,Coimbra,user3184@example.com,Middle-aged (46-60)
C003185,56,Male,Porto,user3185@example.com,Middle-aged (46-60)
C003186,62,Female,Braga,user3186@example.com,Senior
C003187,69,Male,Faro,user3187@example.com,Senior
C003188,19,Female,Braga,user3188@example.com,Youth (16-24)
C003189,58,Other,Faro,user3189@example.com,Middle-aged (46-60)
C003190,27,Male,Faro,user3190@example.com,Adult (25-45)
C003191,47,Female,Faro,user3191@example.com,Middle-aged (46-60)
C003192,17,Male,Braga,user3192@example.com,Youth (16-24)
C003193,53,Female,Porto,user3193@example.com,Middle-aged (46-60)
C003194,42,Male,Lisbon,Unknown,Adult (25-45)
C003195,41,Other,Lisbon,user3195@example.com,Adult (25-45)
C003196,19,Female,Porto,user3196@example.com,Youth (16-24)
C003197,35,Other,Faro,user3197@example.com,Adult (25-45)
C003198,34,Male,Braga,user3198@example.com,Adult (25-45)
C003199,45,Male,Coimbra,user3199@example.com,Adult (25-45)
C003200,20,Female,Porto,user3200@example.com,Youth (16-24)
C003201,40,Other,Braga,user3201@example.com,Adult (25-45)
C003202,61,Other,Porto,user3202@example.com,Senior
C003203,41,Female,Lisbon,user3203@example.com,Adult (25-45)
C003204,24,Male,Braga,user3204@example.com,Youth (16-24)
C003205,36,Female,Coimbra,user3205@example.com,Adult (25-45)
C003206,44,Female,Coimbra,user3206@example.com,Adult (25-45)
C003207,29,Male,Braga,user3207@example.com,Adult (25-45)
C003208,57,Other,Porto,user3208@example.com,Middle-aged (46-60)
C003209,30,Other,Lisbon,user3209@example.com,Adult (25-45)
C003210,60,Male,Coimbra,user3210@example.com,Middle-aged (46-60)
C003211,52,Male,Faro,user3211@example.com,Middle-aged (46-60)
C003212,48,Female,Braga,user3212@example.com,Middle-aged (46-60)
C003213,44,Male,Braga,user3213@example.com,Adult (25-45)
C003214,38,Female,Braga,user3214@example.com,Adult (25-45)
C003215,38,Other,Coimbra,user3215@example.com,Adult (25-45)
C003216,57,Male,Lisbon,user3216@example.com,Middle-aged (46-60)
C003217,48,Male,Porto,user3217@example.com,Middle-aged (46-60)
C003218,53,Male,Faro,user3218@example.com,Middle-aged (46-60)
C003219,37,Female,Lisbon,user3219@example.com,Adult (25-45)
C003220,43,Other,Coimbra,user3220@example.com,Adult (25-45)
C003221,19,Male,Coimbra,user3221@example.com,Youth (16-24)
C003222,58,Other,Braga,user3222@example.com,Middle-aged (46-60)
C003223,38,Female,Faro,user3223@example.com,Adult (25-45)
C003224,52,Male,Faro,user3224@example.com,Middle-aged (46-60)
C003225,30,Other,Porto,user3225@example.com,Adult (25-45)
C003226,28,Male,Braga,user3226@example.com,Adult (25-45)
C003227,26,Female,Faro,user3227@example.com,Adult (25-45)
C003228,33,Other,Porto,user3228@example.com,Adult (25-45)
C003229,33,Male,Porto,user3229@example.com,Adult (25-45)
C003230,39,Male,Lisbon,user3230@example.com,Adult (25-45)
C003231,62,Other,Braga,user3231@example.com,Senior
C003232,57,Other,Faro,user3232@example.com,Middle-aged (46-60)
C003233,32,Other,Braga,user3233@example.com,Adult (25-45)
C003234,18,Other,Porto,user3234@example.com,Youth (16-24)
C003235,61,Female,Coimbra,user3235@example.com,Senior
C003236,66,Other,Braga,user3236@example.com,Senior
C003237,23,Male,Faro,user3237@example.com,Youth (16-24)
C003238,40,Male,Faro,user3238@example.com,Adult (25-45)
C003239,34,Other,Braga,user3239@example.com,Adult (25-45)
C003240,62,Other,Faro,user3240@example.com,Senior
C003241,18,Female,Braga,user3241@example.com,Youth (16-24)
C003242,35,Other,Coimbra,user3242@example.com,Adult (25-45)
C003243,22,Other,Braga,user3243@example.com,Youth (16-24)
C003244,48,Male,Coimbra,user3244@example.com,Middle-aged (46-60)
C003245,34,Female,Lisbon,user3245@example.com,Adult (25-45)
C003246,50,Female,Porto,user3246@example.com,Middle-aged (46-60)
C003247,54,Other,Lisbon,user3247@example.com,Middle-aged (46-60)
C003248,50,Other,Porto,user3248@example.com,Middle-aged (46-60)
C003249,56,Male,Faro,user3249@example.com,Middle-aged (46-60)
C003250,51,Male,Porto,user3250@example.com,Middle-aged (46-60)
C003251,35,Unknown,Porto,user3251@example.com,Adult (25-45)
C003252,20,Male,Faro,user3252@example.com,Youth (16-24)
C003253,60,Other,Lisbon,user3253@example.com,Middle-aged (46-60)
C003254,45,Other,Braga,user3254@example.com,Adult (25-45)
C003255,32,Male,Braga,user3255@example.com,Adult (25-45)
C003256,16,Other,Braga,user3256@example.com,Youth (16-24)
C003257,63,Other,Lisbon,user3257@example.com,Senior
C003258,18,Male,Faro,user3258@example.com,Youth (16-24)
C003259,53,Male,Porto,user3259@example.com,Middle-aged (46-60)
C003260,32,Other,Faro,user3260@example.com,Adult (25-45)
C003261,62,Female,Braga,user3261@example.com,Senior
C003262,27,Female,Lisbon,user3262@example.com,Adult (25-45)
C003263,34,Male,Braga,user3263@example.com,Adult (25-45)
C003264,38,Male,Faro,Unknown,Adult (25-45)
C003265,26,Female,Lisbon,user3265@example.com,Adult (25-45)
C003266,51,Male,Faro,user3266@example.com,Middle-aged (46-60)
C003267,57,Male,Porto,user3267@example.com,Middle-aged (46-60)
C003268,62,Other,Lisbon,user3268@example.com,Senior
C003269,19,Female,Porto,user3269@example.com,Youth (16-24)
C003270,43,Male,Braga,user3270@example.com,Adult (25-45)
C003271,63,Male,Lisbon,user3271@example.com,Senior
C003272,43,Female,Porto,user3272@example.com,Adult (25-45)
C003273,66,Female,Faro,user3273@example.com,Senior
C003274,56,Other,Braga,user3274@example.com,Middle-aged (46-60)
C003275,24,Female,Porto,user3275@example.com,Youth (16-24)
C003276,59,Other,Porto,user3276@example.com,Middle-aged (46-60)
C003277,17,Male,Braga,user3277@example.com,Youth (16-24)
C003278,46,Other,Coimbra,user3278@example.com,Middle-aged (46-60)
C003279,51,Female,Coimbra,user3279@example.com,Middle-aged (46-60)
C003280,43,Other,Braga,user3280@example.com,Adult (25-45)
C003281,25,Male,Braga,user3281@example.com,Adult (25-45)
C003282,24,Other,Braga,user3282@example.com,Youth (16-24)
C003283,22,Other,Braga,user3283@example.com,Youth (16-24)
C003284,41,Female,Coimbra,user3284@example.com,Adult (25-45)
C003285,54,Other,Coimbra,user3285@example.com,Middle-aged (46-60)
C003286,35,Other,Lisbon,user3286@example.com,Adult (25-45)
C003287,59,Female,Faro,user3287@example.com,Middle-aged (46-60)
C003288,20,Other,Porto,user3288@example.com,Youth (16-24)
C003289,29,Other,Coimbra,user3289@example.com,Adult (25-45)
C003290,58,Other,Porto,user3290@example.com,Middle-aged (46-60)
C003291,40,Male,Coimbra,user3291@example.com,Adult (25-45)
C003292,31,Male,Braga,user3292@example.com,Adult (25-45)
C003293,69,Male,Faro,user3293@example.com,Senior
C003294,20,Male,Porto,user3294@example.com,Youth (16-24)
C003295,47,Female,Faro,user3295@example.com,Middle-aged (46-60)
C003296,26,Female,Coimbra,user3296@example.com,Adult (25-45)
C003297,25,Other,Braga,user3297@example.com,Adult (25-45)
C003298,32,Unknown,Braga,user3298@example.com,Adult (25-45)
C003299,31,Other,Lisbon,user3299@example.com,Adult (25-45)
C003300,61,Male,Lisbon,user3300@example.com,Senior
C003301,26,Male,Lisbon,user3301@example.com,Adult (25-45)
C003302,33,Other,Porto,user3302@example.com,Adult (25-45)
C003303,54,Other,Braga,user3303@example.com,Middle-aged (46-60)
C003304,61,Male,Faro,user3304@example.com,Senior
C003305,27,Male,Coimbra,user3305@example.com,Adult (25-45)
C003306,65,Male,Faro,user3306@example.com,Senior
C003307,41,Male,Coimbra,user3307@example.com,Adult (25-45)
C003308,56,Other,Lisbon,user3308@example.com,Middle-aged (46-60)
C003309,24,Female,Coimbra,user3309@example.com,Youth (16-24)
C003310,48,Female,Porto,user3310@example.com,Middle-aged (46-60)
C003311,22,Male,Faro,user3311@example.com,Youth (16-24)
C003312,37,Male,Faro,user3312@example.com,Adult (25-45)
C003313,56,Female,Coimbra,user3313@example.com,Middle-aged (46-60)
C003314,45,Other,Faro,user3314@example.com,Adult (25-45)
C003315,32,Female,Porto,user3315@example.com,Adult (25-45)
C003316,61,Other,Coimbra,user3316@example.com,Senior
C003317,52,Other,Braga,Unknown,Middle-aged (46-60)
C003318,34,Male,Faro,user3318@example.com,Adult (25-45)
C003319,69,Male,Porto,user3319@example.com,Senior
C003320,55,Other,Lisbon,user3320@example.com,Middle-aged (46-60)
C003321,31,Other,Coimbra,user3321@example.com,Adult (25-45)
C003322,40,Male,Braga,user3322@example.com,Adult (25-45)
C003323,69,Female,Faro,user3323@example.com,Senior
C003324,58,Male,Coimbra,user3324@example.com,Middle-aged (46-60)
C003325,47,Other,Lisbon,user3325@example.com,Middle-aged (46-60)
C003326,59,Male,Braga,user3326@example.com,Middle-aged (46-60)
C003327,66,Female,Porto,user3327@example.com,Senior
C003328,37,Female,Lisbon,user3328@example.com,Adult (25-45)
C003329,64,Female,Coimbra,user3329@example.com,Senior
C003330,35,Male,Lisbon,user3330@example.com,Adult (25-45)
C003331,50,Female,Faro,user3331@example.com,Middle-aged (46-60)
C003332,23,Male,Coimbra,Unknown,Youth (16-24)
C003333,56,Other,Lisbon,user3333@example.com,Middle-aged (46-60)
C003334,44,Other,Coimbra,user3334@example.com,Adult (25-45)
C003335,53,Other,Lisbon,user3335@example.com,Middle-aged (46-60)
C003336,21,Female,Porto,user3336@example.com,Youth (16-24)
C003337,58,Male,Lisbon,user3337@example.com,Middle-aged (46-60)
C003338,21,Other,Faro,user3338@example.com,Youth (16-24)
C003339,67,Female,Lisbon,user3339@example.com,Senior
C003340,21,Male,Coimbra,user3340@example.com,Youth (16-24)
C003341,48,Female,Braga,user3341@example.com,Middle-aged (46-60)
C003342,30,Female,Lisbon,user3342@example.com,Adult (25-45)
C003343,65,Female,Braga,user3343@example.com,Senior
C003344,26,Other,Lisbon,user3344@example.com,Adult (25-45)
C003345,27,Female,Coimbra,user3345@example.com,Adult (25-45)
C003346,35,Male,Faro,user3346@example.com,Adult (25-45)
C003347,23,Female,Coimbra,user3347@example.com,Youth (16-24)
C003348,48,Male,Faro,user3348@example.com,Middle-aged (46-60)
C003349,52,Female,Faro,Unknown,Middle-aged (46-60)
C003350,25,Male,Faro,user3350@example.com,Adult (25-45)
C003351,26,Male,Braga,user3351@example.com,Adult (25-45)
C003352,43,Other,Lisbon,user3352@example.com,Adult (25-45)
C003353,27,Male,Lisbon,user3353@example.com,Adult (25-45)
C003354,26,Female,Coimbra,user3354@example.com,Adult (25-45)
C003355,33,Male,Faro,user3355@example.com,Adult (25-45)
C003356,40,Female,Coimbra,user3356@example.com,Adult (25-45)
C003357,49,Female,Faro,user3357@example.com,Middle-aged (46-60)
C003358,52,Male,Braga,user3358@example.com,Middle-aged (46-60)
C003359,23,Male,Lisbon,user3359@example.com,Youth (16-24)
C003360,52,Unknown,Coimbra,user3360@example.com,Middle-aged (46-60)
C003361,37,Female,Faro,user3361@example.com,Adult (25-45)
C003362,61,Female,Faro,user3362@example.com,Senior
C003363,49,Female,Coimbra,user3363@example.com,Middle-aged (46-60)
C003364,44,Female,Lisbon,user3364@example.com,Adult (25-45)
C003365,59,Male,Porto,user3365@example.com,Middle-aged (46-60)
C003366,36,Other,Porto,user3366@example.com,Adult (25-45)
C003367,16,Male,Lisbon,user3367@example.com,Youth (16-24)
C003368,38,Other,Lisbon,user3368@example.com,Adult (25-45)
C003369,21,Other,Braga,user3369@example.com,Youth (16-24)
C003370,41,Female,Braga,user3370@example.com,Adult (25-45)
C003371,45,Male,Porto,user3371@example.com,Adult (25-45)
C003372,39,Other,Coimbra,user3372@example.com,Adult (25-45)
C003373,47,Male,Lisbon,user3373@example.com,Middle-aged (46-60)
C003374,30,Male,Faro,user3374@example.com,Adult (25-45)
C003375,32,Other,Porto,user3375@example.com,Adult (25-45)
C003376,26,Female,Braga,user3376@example.com,Adult (25-45)
C003377,41,Female,Lisbon,user3377@example.com,Adult (25-45)
C003378,59,Female,Faro,user3378@example.com,Middle-aged (46-60)
C003379,17,Other,Faro,user3379@example.com,Youth (16-24)
C003380,57,Female,Braga,user3380@example.com,Middle-aged (46-60)
C003381,55,Female,Lisbon,user3381@example.com,Middle-aged (46-60)
C003382,41,Other,Porto,user3382@example.com,Adult (25-45)
C003383,36,Male,Lisbon,user3383@example.com,Adult (25-45)
C003384,56,Male,Porto,user3384@example.com,Middle-aged (46-60)
C003385,36,Male,Lisbon,user3385@example.com,Adult (25-45)
C003386,69,Female,Porto,user3386@example.com,Senior
C003387,42,Other,Porto,user3387@example.com,Adult (25-45)
C003388,59,Male,Braga,user3388@example.com,Middle-aged (46-60)
C003389,58,Male,Porto,user3389@example.com,Middle-aged (46-60)
C003390,42,Other,Braga,user3390@example.com,Adult (25-45)
C003391,56,Other,Lisbon,user3391@example.com,Middle-aged (46-60)
C003392,34,Female,Coimbra,user3392@example.com,Adult (25-45)
C003393,30,Female,Faro,user3393@example.com,Adult (25-45)
C003394,62,Other,Braga,user3394@example.com,Senior
C003395,61,Male,Porto,user3395@example.com,Senior
C003396,61,Female,Faro,user3396@example.com,Senior
C003397,58,Other,Faro,user3397@example.com,Middle-aged (46-60)
C003398,61,Male,Lisbon,user3398@example.com,Senior
C003399,18,Male,Braga,Unknown,Youth (16-24)
C003400,31,Other,Braga,user3400@example.com,Adult (25-45)
C003401,61,Female,Braga,user3401@example.com,Senior
C003402,40,Female,Faro,user3402@example.com,Adult (25-45)
C003403,21,Female,Braga,user3403@example.com,Youth (16-24)
C003404,68,Female,Porto,user3404@example.com,Senior
C003405,41,Other,Porto,user3405@example.com,Adult (25-45)
C003406,27,Other,Coimbra,user3406@example.com,Adult (25-45)
C003407,37,Female,Coimbra,user3407@example.com,Adult (25-45)
C003408,41,Other,Faro,user3408@example.com,Adult (25-45)
C003409,32,Male,Lisbon,user3409@example.com,Adult (25-45)
C003410,50,Male,Coimbra,user3410@example.com,Middle-aged (46-60)
C003411,19,Male,Porto,user3411@example.com,Youth (16-24)
C003412,67,Male,Faro,user3412@example.com,Senior
C003413,68,Other,Lisbon,user3413@example.com,Senior
C003414,17,Male,Coimbra,user3414@example.com,Youth (16-24)
C003415,60,Male,Braga,user3415@example.com,Middle-aged (46-60)
C003416,43,Female,Braga,user3416@example.com,Adult (25-45)
C003417,69,Other,Coimbra,user3417@example.com,Senior
C003418,67,Female,Braga,user3418@example.com,Senior
C003419,19,Male,Porto,user3419@example.com,Youth (16-24)
C003420,44,Female,Porto,user3420@example.com,Adult (25-45)
C003421,25,Other,Lisbon,user3421@example.com,Adult (25-45)
C003422,47,Other,Porto,user3422@example.com,Middle-aged (46-60)
C003423,30,Male,Faro,user3423@example.com,Adult (25-45)
C003424,46,Other,Lisbon,user3424@example.com,Middle-aged (46-60)
C003425,17,Female,Faro,user3425@example.com,Youth (16-24)
C003426,46,Male,Coimbra,user3426@example.com,Middle-aged (46-60)
C003427,52,Female,Lisbon,user3427@example.com,Middle-aged (46-60)
C003428,61,Male,Porto,user3428@example.com,Senior
C003429,40,Other,Lisbon,user3429@example.com,Adult (25-45)
C003430,22,Other,Lisbon,user3430@example.com,Youth (16-24)
C003431,36,Male,Braga,user3431@example.com,Adult (25-45)
C003432,57,Other,Faro,user3432@example.com,Middle-aged (46-60)
C003433,37,Other,Lisbon,user3433@example.com,Adult (25-45)
C003434,26,Other,Braga,user3434@example.com,Adult (25-45)
C003435,46,Male,Braga,user3435@example.com,Middle-aged (46-60)
C003436,65,Male,Lisbon,user3436@example.com,Senior
C003437,55,Female,Faro,user3437@example.com,Middle-aged (46-60)
C003438,18,Other,Lisbon,user3438@example.com,Youth (16-24)
C003439,30,Male,Lisbon,user3439@example.com,Adult (25-45)
C003440,61,Other,Coimbra,user3440@example.com,Senior
C003441,31,Male,Faro,user3441@example.com,Adult (25-45)
C003442,19,Male,Porto,user3442@example.com,Youth (16-24)
C003443,31,Other,Braga,user3443@example.com,Adult (25-45)
C003444,27,Male,Braga,user3444@example.com,Adult (25-45)
C003445,68,Other,Faro,user3445@example.com,Senior
C003446,46,Other,Faro,user3446@example.com,Middle-aged (46-60)
C003447,57,Female,Porto,user3447@example.com,Middle-aged (46-60)
C003448,25,Male,Lisbon,user3448@example.com,Adult (25-45)
C003449,58,Other,Lisbon,user3449@example.com,Middle-aged (46-60)
C003450,16,Female,Faro,user3450@example.com,Youth (16-24)
C003451,16,Male,Lisbon,user3451@example.com,Youth (16-24)
C003452,32,Other,Braga,user3452@example.com,Adult (25-45)
C003453,55,Female,Porto,user3453@example.com,Middle-aged (46-60)
C003454,20,Other,Lisbon,user3454@example.com,Youth (16-24)
C003455,21,Other,Coimbra,user3455@example.com,Youth (16-24)
C003456,38,Female,Porto,user3456@example.com,Adult (25-45)
C003457,63,Female,Braga,user3457@example.com,Senior
C003458,21,Other,Porto,user3458@example.com,Youth (16-24)
C003459,48,Female,Lisbon,user3459@example.com,Middle-aged (46-60)
C003460,54,Male,Faro,user3460@example.com,Middle-aged (46-60)
C003461,59,Male,Faro,user3461@example.com,Middle-aged (46-60)
C003462,36,Female,Coimbra,user3462@example.com,Adult (25-45)
C003463,21,Male,Lisbon,user3463@example.com,Youth (16-24)
C003464,36,Male,Braga,user3464@example.com,Adult (25-45)
